Astar Materyali,Ayakkabi Tabani,Baglama Sekli,Bilek Stili,Boy / Olcu,Deri Kalitesi,Desen,Dis Materyal,Ek Ozellik,Kalip,Koleksiyon,Kullanim Alani,Kumas Tipi,Okula Donus,Renk,Saya Materyali,Spor Bransi,Spor Turu,Taban,Taban Materyali,Taban Tipi,Topuk Tipi,Zemin,Cesit,Civi Tipi,Izolasyon,Ic Taban Materyali,price
0,0,2,0,2,0,6,3,0,1,0,1,0,0,1,0,0,1,2,0,0,2,0,0,0,1,0,"269,99 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,"1.549,90 TL"
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,"423,18 TL"
2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"234,90 TL"
0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2.185 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"121,10 TL"
0,0,2,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"208,31 TL"
0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"1.408,84 TL"
1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,182 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,137 TL
2,0,1,0,0,2,8,2,4,0,1,3,2,0,2,1,0,0,0,1,2,1,0,0,0,0,1,"399,99 TL"
0,0,1,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,999 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"389,55 TL"
0,0,1,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,"385,95 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"292,98 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"546,96 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,495 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3.899 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"119,03 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,12,0,0,0,0,2,1,0,0,0,0,0,0,1.279 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"373,29 TL"
0,0,2,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1.449 TL
0,0,1,0,0,0,1,5,0,0,0,1,1,0,13,0,0,0,0,0,0,4,0,0,0,0,0,"281,28 TL"
0,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"249,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,549 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"444,20 TL"
0,0,1,0,1,0,0,2,0,0,0,3,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,"399,90 TL"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,"61,65 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"83,04 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"829,80 TL"
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,"241,89 TL"
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,"241,89 TL"
1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,1,0,0,0,5,0,1,0,0,0,0,1,359 TL
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"429,95 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2.799 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"529,99 TL"
0,0,1,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,496 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"706,60 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.859 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,"65,55 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,119 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,"72,69 TL"
0,0,2,0,2,0,0,3,0,1,0,3,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,"987,99 TL"
0,0,1,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"849,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"399,95 TL"
0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1.119,20 TL"
0,0,1,0,0,0,2,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,489 TL
0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,489 TL
0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"219,42 TL"
0,0,1,0,0,0,1,5,0,0,0,1,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,"292,37 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2.750 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.229 TL
2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,"239,99 TL"
0,0,1,0,0,0,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,"219,81 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"150,88 TL"
1,0,1,0,0,0,1,2,0,1,0,3,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,479 TL
0,0,1,0,0,0,0,2,0,1,0,3,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,"349,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,499 TL
0,0,1,0,1,0,0,2,0,2,0,3,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,"419,40 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1.399 TL
2,0,1,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,1,1,0,0,0,"119,99 TL"
0,0,1,0,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,"232,34 TL"
2,0,1,0,0,0,1,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,2,"479,95 TL"
3,0,1,0,0,0,0,3,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3,"750,86 TL"
0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,"479,95 TL"
0,0,1,0,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,497 TL
3,0,2,0,0,2,0,0,0,0,0,0,0,0,12,3,0,0,0,2,0,0,0,0,0,0,3,"469,99 TL"
2,0,1,0,0,0,4,2,0,0,0,1,1,0,2,2,0,0,0,0,2,1,0,0,0,0,2,"558,95 TL"
0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"212,51 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1.979,01 TL"
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,459 TL
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,"254,99 TL"
1,0,3,0,2,3,1,2,0,1,0,1,0,0,1,1,0,0,0,4,0,3,0,0,0,0,1,"100,24 TL"
0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,389 TL
0,0,1,0,0,0,2,0,1,0,0,1,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,"379,95 TL"
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,187 TL
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"341,40 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"449,95 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"249,90 TL"
0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,389 TL
0,0,1,0,0,0,2,0,1,0,0,1,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,"379,95 TL"
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,187 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"315,39 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"449,95 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"249,90 TL"
1,0,1,0,0,0,0,2,2,0,0,1,0,1,2,2,0,0,0,3,2,2,0,0,0,0,1,"149,90 TL"
0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,"228,19 TL"
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,234 TL
0,0,1,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,"499,95 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,799 TL
0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"258,80 TL"
2,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,"239,21 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1.019,90 TL"
2,0,1,0,0,3,5,2,2,0,2,1,2,0,1,2,0,0,0,3,5,1,0,0,0,0,2,"409,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"399,99 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"249,99 TL"
3,0,3,0,0,2,1,3,3,1,8,3,0,1,1,3,0,0,2,2,0,3,0,0,0,0,3,"499,90 TL"
0,0,3,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"499,90 TL"
2,0,1,0,0,0,2,0,0,0,0,1,1,0,1,2,0,0,0,2,1,1,0,0,0,0,2,"299,90 TL"
1,0,1,0,0,0,0,2,2,0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,"819,29 TL"
0,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,"392,95 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"264,99 TL"
0,0,1,0,0,0,2,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,"469,30 TL"
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"355,95 TL"
0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,"1.399,90 TL"
1,0,1,0,0,0,1,2,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,"269,30 TL"
0,0,1,0,0,0,2,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,"519,95 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"899,95 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,249 TL
0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,389 TL
1,0,5,0,2,3,0,5,1,1,12,3,0,0,1,2,0,0,2,4,0,2,0,0,0,0,1,"147,49 TL"
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,"241,89 TL"
1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,5,0,1,0,0,0,0,1,399 TL
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,"233,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,249 TL
0,0,1,0,0,0,1,2,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,"406,60 TL"
2,0,1,0,0,0,1,0,1,0,0,1,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,"214,69 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"399,95 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"187,20 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"1.019,90 TL"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"979,90 TL"
0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"499,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,949 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"314,93 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"290,69 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"84,69 TL"
0,0,2,0,0,0,7,0,4,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,"40,04 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"799,95 TL"
1,0,1,0,0,1,1,2,1,0,4,1,2,0,2,1,0,0,0,2,1,1,0,0,0,0,1,"119,99 TL"
0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,"234,33 TL"
0,0,1,0,0,0,2,0,1,0,0,1,1,0,5,0,0,0,0,0,3,1,0,0,0,0,0,"379,95 TL"
1,0,1,0,0,0,2,0,1,1,0,1,1,0,1,1,0,0,0,2,0,1,0,0,0,0,1,549 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"219,99 TL"
1,0,1,0,0,0,0,2,2,0,0,1,0,1,1,2,0,0,0,3,2,2,0,0,0,0,1,"149,90 TL"
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"374,90 TL"
3,0,5,0,4,2,0,3,1,1,3,3,0,0,1,3,0,0,2,2,0,1,0,0,0,0,3,"429,99 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"499,95 TL"
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1.045,50 TL"
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,499 TL
2,0,1,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,"229,13 TL"
0,0,1,0,0,0,2,2,3,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"235,97 TL"
0,0,5,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,"199,90 TL"
0,0,3,0,2,0,0,3,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"499,90 TL"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.899 TL
0,0,1,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"303,99 TL"
1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,4,0,0,1,1,1,0,1,"251,56 TL"
0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,223 TL
0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,395 TL
1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,"423,18 TL"
0,0,1,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"299,90 TL"
1,0,3,0,0,0,0,0,1,0,3,3,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,"280,45 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"170,51 TL"
0,0,2,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1.329 TL
2,0,1,0,0,0,2,2,1,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,"236,07 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"105,69 TL"
0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,"311,80 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.299 TL
0,0,1,1,0,0,0,4,0,0,0,5,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,619 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1.749 TL
0,0,3,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,979 TL
0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,164 TL
0,0,1,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,"1.075,53 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,139 TL
0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,"464,25 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"274,99 TL"
0,0,3,0,2,0,6,4,3,1,0,3,0,0,1,0,0,1,2,0,0,2,0,0,0,1,0,296 TL
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"253,16 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.094 TL
2,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"247,58 TL"
0,0,1,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"349,90 TL"
0,0,1,0,0,0,0,4,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,"255,64 TL"
0,0,1,0,3,0,6,2,0,1,0,1,0,0,1,0,0,1,2,0,0,3,0,0,0,1,0,"419,90 TL"
1,0,5,0,2,3,0,5,1,1,12,3,0,0,1,2,0,0,2,4,0,2,0,0,0,0,1,"147,49 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"259,99 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"499,95 TL"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"379,90 TL"
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,287 TL
0,0,1,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,"285,71 TL"
1,0,1,0,0,0,0,2,2,0,0,1,0,1,1,2,0,0,0,3,2,2,0,0,0,0,1,"149,90 TL"
0,0,0,0,0,0,15,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"247,82 TL"
0,0,2,0,2,0,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130 TL
0,0,1,0,3,0,0,3,0,2,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,755 TL
0,0,1,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"305,22 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"294,99 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"399,99 TL"
0,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,999 TL
1,0,1,0,0,0,3,2,3,0,0,1,2,0,1,1,0,0,0,1,2,2,0,0,0,0,1,"469,90 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,"421,99 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,770 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,599 TL
1,0,1,0,0,0,3,0,3,0,0,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,1,"469,90 TL"
3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,3,"349,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"499,95 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"349,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"113,07 TL"
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,"233,99 TL"
1,0,1,0,0,0,3,2,3,0,0,1,2,0,5,1,0,0,0,1,3,2,0,0,0,0,1,"469,90 TL"
0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"119,90 TL"
0,0,1,0,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,"344,95 TL"
0,0,1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"241,58 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,"399,90 TL"
0,0,1,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"450,95 TL"
1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,"131,86 TL"
